,power
8018,3370000.0511583383
8019,3201462.958505304
8020,2922902.593405229
8021,2729045.9963765475
8022,2872032.972583696
8023,2718500.79451081
8024,2273576.089365722
8025,2083235.016168524
8026,2001052.3736834333
8027,1620505.487630186
8028,1212586.794135785
8029,1332308.9858531218
8030,1176918.5644831308
8031,964399.079697043
8032,1169714.1869723643
8033,852289.958332359
8034,755333.8643031257
8035,658040.7225948587
8036,490915.3067101342
8037,241180.21411476703
8038,186215.07052182723
8039,2983927.813413361
8040,3370002.174293184
8041,3370001.925028997
8042,3370002.099883751
8043,3370001.627550444
8044,3370000.1952701127
8045,3370000.150340127
8046,3370000.143217868
8047,3370000.041568133
8048,2799903.347261785
8049,2451180.583319213
8050,1964856.577563122
8051,1717624.8542529251
8052,1524259.6844180448
8053,1348759.5871708775
8054,1262770.3821090986
8055,1076649.3515837558
8056,724418.146178094
8057,715495.7455772207
8058,592819.7696392124
8059,685518.1284430041
8060,649263.7988825799
8061,556596.1010853131
8062,627385.727083253
8063,626895.2685682116
8064,582675.7825064592
8065,675821.5491493142
8066,699764.5648105011
8067,758762.1037949094
8068,491544.02199309954
8069,508289.1494719128
8070,562723.6676334399
8071,714961.8913060329
8072,794639.2019572736
8073,771119.8070117035
8074,750346.75049828
8075,843246.3050689959
8076,836999.142196852
8077,491715.45488198806
8078,664351.3137676929
8079,571524.0989614443
8080,677388.0024096894
8081,1247765.1631965826
8082,1233324.624191899
8083,839093.3390031136
8084,1133305.684259393
8085,1419850.5352473103
8086,1390888.699496647
8087,1695632.641340079
8088,1633487.7234860384
8089,1661133.605023151
8090,1419614.1174057715
8091,1418432.009284268
8092,1368776.3867352474
8093,1333919.486770074
8094,903804.8161822
8095,807344.2654048919
8096,766256.4519578026
8097,962934.3060961384
8098,1010497.485071804
8099,1117384.2608240535
8100,1163449.5675301466
8101,1351520.5556661058
8102,1214106.7770417929
8103,1280171.5787372035
8104,1351520.5096503478
8105,1321725.3798912542
8106,1584025.1080995486
8107,1613624.8457640489
8108,1998688.457276255
8109,2371462.928424997
8110,3218558.9895483414
8111,3212385.631212427
8112,3370000.071247648
8113,3370000.1191181904
8114,3370000.146160386
8115,3288882.250369848
8116,3370000.0935949218
8117,3370000.167016974
8118,3370000.11070281
8119,3370000.148449037
8120,3370000.138804019
8121,2897414.7372904588
8122,3365137.927643374
8123,3370000.0956316423
8124,2713939.4720047223
8125,3105738.4194649816
8126,2993463.261488492
8127,2489827.027895495
8128,1805053.6466821495
8129,1623361.5551117244
8130,1513570.899554328
8131,1553810.9053522071
8132,1848658.021249749
8133,1798884.65023584
8134,1888539.1554866503
8135,1898037.0334703743
8136,2175915.6409745025
8137,2141823.0261360654
8138,1873141.1048196848
8139,1536834.6887448744
8140,1325406.5623142633
8141,961835.8009647318
8142,773830.5110459528
8143,493315.7215059064
8144,272273.7209610331
8145,174955.40540860285
8146,0.0
8147,0.0
8148,0.0
8149,0.0
8150,0.0
8151,146433.70821957343
8152,373241.0261993618
8153,312997.37245346775
8154,113202.41742668556
8155,170889.04552821454
8156,463859.729855636
8157,653253.3091333546
8158,536028.5229395832
8159,407952.3291818298
8160,374955.2155797223
8161,365174.25952519086
8162,227600.100328375
8163,1136265.4409978453
8164,1312867.2912337664
8165,1483189.9276000108
8166,1174621.430994717
8167,841507.1542242959
8168,830129.835290011
8169,798799.6452839647
8170,996386.3612939742
8171,859942.33544258
8172,670952.0745103206
8173,528746.7756682769
8174,967145.5384380496
8175,1049927.4071103125
8176,1433090.1849814502
8177,1468088.9893980771
8178,1700561.0674881544
8179,1742903.0802388394
8180,1591035.5886819586
8181,1152277.5913021257
8182,1435336.1899394616
8183,1873572.9563236
8184,1368546.4137808797
8185,1557834.853620145
8186,2581039.234346597
8187,1947571.5572076607
8188,1435573.3790629206
8189,1215843.9760555658
8190,1127590.2785634834
8191,1298583.1846078588
8192,951033.1130521604
8193,686040.2288094455
8194,1559846.8730239847
8195,1711886.171225088
8196,831386.4492074338
8197,805082.476962327
8198,838255.6656419329
8199,642010.2588834869
8200,660651.9788895802
8201,547142.6965626465
8202,433482.4328192424
8203,326801.6423925185
8204,201552.28572187008
8205,169691.20012121933
8206,217464.61225629307
8207,209100.2941398133
8208,128816.3829821507
8209,98128.48819034756
8210,0.0
8211,0.0
8212,0.0
8213,0.0
8214,0.0
8215,163936.37440605287
8216,421640.8240758252
8217,593021.3626647567
8218,506304.05542356224
8219,401039.0726825902
8220,454643.68656247057
8221,554935.4367395098
8222,652382.8845655784
8223,510935.8845910072
8224,410776.9885577838
8225,443305.1332466297
8226,430983.7456527184
8227,334681.973312512
8228,320716.5655046248
8229,262333.59090929804
8230,284888.45605104783
8231,395735.8698155527
8232,393005.5607620868
8233,544970.9524416232
8234,745618.5940832451
8235,730747.7982974189
8236,730900.3376762259
8237,730976.5463571987
8238,721215.2371308961
8239,733111.88413099
8240,671532.3498183463
8241,679103.4780258336
8242,639689.143144212
8243,617366.3394563941
8244,573539.4971602777
8245,591610.6011233629
8246,624232.8007065167
8247,555318.6622562519
8248,526275.043169782
8249,737535.001443891
8250,808098.194885747
8251,996098.3287889016
8252,932823.9327484196
8253,887375.5545733769
8254,960004.8284707275
8255,1143089.4749908815
8256,1439348.6160490313
8257,1478440.439679102
8258,1631280.771691988
8259,1940775.389134203
8260,3100718.2634048485
8261,2881433.926999708
8262,2295218.9602572923
8263,1999427.179676124
8264,1901490.7287882543
8265,1901203.002392041
8266,1896454.1497440003
8267,1822018.632271108
8268,1927825.5945015156
8269,1634266.6623110229
8270,1916744.9191352392
8271,1840806.4106268492
8272,1996620.0747411891
8273,1844171.4370824783
8274,1633747.4061115128
8275,1840526.0366216688
8276,1794958.9598938285
8277,1715028.8546714922
8278,1846975.5416715248
8279,1973277.5082507147
8280,2322975.056462041
8281,2353972.9838561364
8282,2234911.2927181628
8283,2379104.580144799
8284,1993370.0294773125
8285,1909261.7591130391
8286,1865370.3565513864
8287,1701093.9567156185
8288,1428007.1659249647
8289,1584544.4006495387
8290,1457372.2534715603
8291,1413585.294586488
8292,1334609.7691576695
8293,1677517.3540122989
8294,1796921.6284044774
8295,1593891.7807937087
8296,1504391.2864305424
8297,1563996.5809927625
8298,1417604.49719014
8299,1300154.8998861802
8300,1308125.6521630092
8301,1405074.134079779
8302,1500870.311576154
8303,1435454.3775822
8304,1366705.719033918
8305,1440201.0466469433
8306,1344388.1223602726
8307,1388524.525809704
8308,1319424.6103914331
8309,1119221.332913021
8310,1118302.9193405537
8311,991682.5880919776
8312,998882.156634009
8313,1041940.4332735467
8314,1122589.4154382786
8315,837501.7495643882
8316,523086.9307954866
8317,334153.3946781577
8318,337949.42347108497
8319,374299.7897538932
8320,382031.6812795386
8321,468454.0090296556
8322,568702.6027502022
8323,608047.5435915221
8324,958082.2970986592
8325,1178380.3003883716
8326,1295439.6777105427
8327,1364750.0999310466
8328,1581818.1303408707
8329,1290612.2257621454
8330,1476979.1509594866
8331,2461625.635149853
8332,3191727.353194363
8333,3366497.42206143
8334,3370000.159214869
8335,3370000.21027119
8336,3370000.261323537
8337,3370000.304089125
8338,3370000.488167276
8339,3370001.11980996
8340,3370000.5030272086
8341,3370000.2985407445
8342,3370000.29282888
8343,3370000.895453659
8344,3370000.610296878
8345,3370000.279836738
8346,3370000.80408227
8347,3370000.7262572427
8348,3370001.726793081
8349,3370002.0750902235
8350,3370002.082146949
8351,3370001.797633432
8352,3370002.0269217724
8353,3370002.079927201
8354,3370001.536657581
8355,3370000.961897743
8356,3370000.946780854
8357,3370000.678589608
8358,3370000.844127448
8359,3370000.679886951
8360,3370000.2146716914
8361,3370000.1035454725
8362,2934916.9498040765
8363,2052136.5196120609
8364,1766541.495113019
8365,1304084.145421018
8366,907376.3756926204
8367,415937.3098856607
8368,405239.6631796356
8369,475140.9410334811
8370,744169.6499594487
8371,749202.888182519
8372,988034.8201621342
8373,1199774.7831172133
8374,1574677.759112932
8375,1872421.757169751
8376,2255431.5737791173
8377,2620920.3447271893
8378,2818825.198030208
8379,2507583.4384434773
8380,1807437.1874592928
8381,892911.5086018115
8382,0.0
8383,1245050.7891946847
8384,2570534.6829258213
8385,3370000.147386433
8386,3370000.073397112
8387,2634725.8841617834
8388,3370000.1371420007
8389,3370000.1083751624
8390,3370000.3761131787
8391,3370000.336400818
8392,3370001.334402404
8393,3370000.5830543954
8394,3370000.163418754
8395,3370000.0647164183
8396,2785842.9177688146
8397,2600801.802118836
8398,2573205.544637588
8399,2560030.523194873
8400,2759016.731737169
8401,2844019.212883371
8402,3057276.584958618
8403,2934535.6585077667
8404,2836310.714538007
8405,2957038.595871079
8406,2691229.251147397
8407,2567151.942758155
8408,2232346.4539707378
8409,2296210.27891001
8410,2361104.8411936183
8411,2206375.5779583408
8412,2651440.880543972
8413,2918898.138490571
8414,3217846.920075691
8415,3367284.4844082627
8416,3363456.4788679327
8417,3370000.063889662
8418,2992127.8456479795
8419,3336755.1657944224
8420,3370000.163886324
8421,3370002.1740179146
8422,3370000.4860961894
8423,3191727.63813613
8424,3331097.304098593
8425,2967908.5825535706
8426,3370000.118443004
8427,3370000.091558272
8428,3370000.047024573
8429,3011770.316407268
8430,3370000.0619056253
8431,2531543.847913095
8432,1719811.1852638235
8433,1420205.1218177832
8434,946638.8252066874
8435,622831.4910639178
8436,488000.46751012665
8437,527478.1769905679
8438,499266.1077953821
8439,577301.4813599812
8440,767292.9108432375
8441,1261198.6803026616
8442,671242.2353758106
8443,969159.5627736996
8444,1848237.3564890705
8445,2101160.983739109
8446,2341974.697317764
8447,2352953.9724350767
8448,2066699.8109432848
8449,2162855.2416656544
8450,1664996.44985377
8451,1821317.7561449425
8452,1417959.1215882234
8453,1261872.3328675164
8454,1010017.4257769928
8455,688576.2522828203
8456,461569.6643055982
8457,240746.01506800373
8458,134907.26876723344
8459,0.0
8460,0.0
8461,92829.09620720978
8462,173694.5221427304
8463,150125.70741480615
8464,225500.1330788965
8465,271723.67231938365
8466,1462243.4691755187
8467,3370001.944016172
8468,3370002.141740725
8469,3370001.0956786885
8470,3370000.125353418
8471,2786583.053324824
8472,2780662.6719000777
8473,2085662.089804019
8474,2048799.278193285
8475,2458143.8119403417
8476,3143998.8475837847
8477,2263662.803709985
8478,3082375.936500592
8479,3364887.4928606004
8480,3273867.87898212
8481,2815073.776582018
8482,2575697.9738292224
8483,2274071.732170653
8484,1950230.5938222653
8485,2000608.984232829
8486,1662998.4455892465
8487,1437400.1141794326
8488,1024512.5800956932
8489,798129.4529817804
8490,1038094.818364591
8491,877942.6072081557
8492,701480.0762292452
8493,513702.89315021393
8494,422890.15679522994
8495,379458.7895662368
8496,355242.0699725936
8497,401196.63494138746
8498,384551.9948325269
8499,355090.8142909531
8500,346790.77185705013
8501,305777.6616426026
8502,277970.6433303213
8503,263001.5099233778
8504,284760.9962172399
8505,449281.6237101895
8506,448611.3613852686
8507,477827.1481810007
8508,455649.0644105021
8509,479999.01322523976
8510,445483.48691971897
8511,454978.8132565453
8512,381506.5864647075
8513,305323.53387617745
8514,322351.2282151127
8515,333144.34767339
8516,318082.9328646955
8517,325620.5354732296
8518,272470.17891571106
8519,248380.5720060941
8520,119114.7807947492
8521,241686.77460371912
8522,508710.21478872094
8523,420500.1190650209
8524,548931.1972819972
8525,860377.1301104139
8526,880116.6257656094
8527,1013473.2398726864
8528,1225290.0733244254
8529,1410984.6274027815
8530,1087480.725682065
8531,1326672.0048657835
8532,2123127.8965467247
8533,2975918.1407726067
8534,3370000.13496434
8535,2970197.093142845
8536,2231705.003812215
8537,1588698.9124159953
8538,803490.8305595344
8539,540116.476404
8540,867072.8379055329
8541,1175770.0979731022
8542,1423160.437041829
8543,1218558.3326853863
8544,1123916.101726343
8545,1578832.2241430592
8546,2004597.834629513
8547,2206375.4497067835
8548,2269115.0067356518
8549,2237957.5236819247
8550,1898612.4574815277
8551,1765721.4911776674
8552,2373500.713537406
8553,2721460.818717661
8554,2336522.626463512
8555,1603239.0155359649
8556,898000.9900116916
8557,295765.0523285047
8558,148705.71156925312
8559,134880.68054146285
8560,546503.9720381357
8561,1198906.1618952304
8562,3093767.545426124
8563,3370000.2489223387
8564,3370002.173462534
8565,3370001.8353184885
8566,3370000.8293025657
8567,3370000.277844968
8568,3370001.9034783216
8569,3370002.100138904
8570,3370002.1730471943
8571,3370000.716529568
8572,3322393.256350509
8573,3370000.150984439
8574,3370000.4847155567
8575,3370000.2240224998
8576,3370000.136896788
8577,3370000.163459372
8578,3370001.8150641257
8579,3370000.953108092
8580,3370001.774192404
8581,3370000.8014881024
8582,3370000.1522314698
8583,2144315.8430248974
8584,1886524.5238689487
8585,3151835.4110064814
8586,3130939.9189684186
8587,3247972.7733388385
8588,1820616.4369658208
8589,2159427.4096805346
8590,1120752.257618899
8591,895143.7181166052
8592,759001.3226757024
8593,278206.3715026776
8594,96247.40700727788
8595,0.0
8596,0.0
8597,0.0
8598,0.0
8599,0.0
8600,0.0
8601,0.0
8602,101025.50155485672
8603,265830.3234266784
8604,613022.253499821
8605,722892.9750707954
8606,1100442.388296551
8607,1853426.076033614
8608,2292740.779275487
8609,2152728.617065581
8610,1991892.5078541308
8611,1836179.4908379596
8612,2024375.4768539355
8613,2435687.3491532886
8614,3370000.061988248
8615,3370000.2869540206
8616,3370002.152123013
8617,3370002.169206598
8618,3370001.9314065543
8619,3370002.0481877057
8620,3370001.0776262814
8621,3370001.462361742
8622,3370001.5535352626
8623,3370000.9638220705
8624,3370001.2657302557
8625,3370000.3397267465
8626,3370000.8932740567
8627,3370002.174244039
8628,3370002.170811096
8629,3370001.681115396
8630,3370002.0025425823
8631,3370001.7264643987
8632,3370001.927599759
8633,3370001.330371233
8634,3370000.9309607907
8635,3370001.052900193
8636,3370001.376182812
8637,3370001.54763512
8638,3370002.165053796
8639,3370001.8621316277
8640,3370002.0612378377
8641,3370001.917845619
8642,3370000.9938885784
8643,3370000.37381237
8644,3370000.182647245
8645,3370000.261323555
8646,3370000.5495675965
8647,3370001.132241589
8648,3370001.4665339286
8649,3370002.140605376
8650,3370000.203809111
8651,3370001.801094079
8652,3370001.46069658
8653,3370002.172202037
8654,3370002.1466486403
8655,3370002.1733272984
8656,3370001.170861136
8657,3370002.09757659
8658,3370002.1721054544
8659,3370001.4891995224
8660,3370002.081136497
8661,3370002.1530669145
8662,3370002.131358436
8663,3370000.364306171
8664,2863948.636107596
8665,680669.8507303589
8666,3370000.375653201
8667,3370002.0353572364
8668,3370001.187451567
8669,3370000.976311245
8670,3370001.3351354706
8671,3370000.221822353
8672,3370000.1611215863
8673,3370000.207355993
8674,2563591.375409177
8675,2397783.159678915
8676,1371192.2324429809
8677,1656871.3117215652
8678,2723495.9602390127
8679,2098045.1558117177
8680,2727010.965858878
8681,3322393.4304332063
8682,2164101.6251831483
8683,1260300.5457391485
8684,1143298.3170779326
8685,890322.0945624752
8686,606576.1736516699
8687,463747.98446579446
8688,352268.5360477876
8689,269248.4683618109
8690,315222.26449398405
8691,214098.4671834748
8692,197479.89027279
8693,196888.71992796133
8694,220592.6744807004
8695,217498.58076460124
8696,206176.22113127855
8697,188809.58937182667
8698,164206.74230706945
8699,143906.11182025095
8700,157988.17964454333
8701,137061.69596609703
8702,88561.25811321771
8703,99269.62377870295
8704,0.0
8705,0.0
8706,0.0
8707,100957.95006236692
8708,143480.1143161844
8709,151602.52935848766
8710,181764.1788269645
8711,189564.95129579183
8712,216648.54794917017
8713,215798.5164937852
8714,202504.7114337369
8715,168172.2158957652
8716,164387.0027953959
8717,166039.28165486778
8718,179967.40504249683
8719,301033.3717323311
8720,600760.7261631526
8721,990242.6559526852
8722,1312062.0200681975
8723,1864362.9256174392
8724,2363651.877306153
8725,2325618.352583596
8726,2749951.5419748547
8727,2951126.883522878
8728,3370000.0637243832
8729,3370000.156554556
8730,3370000.1654516407
8731,3370000.17257963
8732,3370000.2620321224
8733,3370000.271155888
8734,3370000.2818950485
8735,3370000.9133829656
8736,3370000.908109612
8737,3370001.78694636
8738,3370000.8645167067
8739,3370001.8547755643
8740,3370000.9147891747
8741,3370000.5419057813
8742,3370002.047276963
8743,3370000.343744327
8744,3370000.1335345614
8745,3370000.1794121643
8746,3370000.1717773373
8747,3370000.1636423804
8748,3370000.504729966
8749,3370001.5175323817
